time,signal_1,signal_2,unc
1.435000000000000142e+01,-1.246424485154976125e+01,9.428335500837821570e+00,1.777612276114790335e+00
1.440000000000000036e+01,-1.366277175260892207e+01,4.951240926179795387e+00,1.780321726554214612e+00
1.445000000000000107e+01,-1.085957768702571080e+01,6.870793501369559131e+00,1.783031176993639111e+00
1.450000000000000000e+01,-1.067088195196831535e+01,6.246949161638182701e+00,1.785740627433063388e+00
1.455000000000000071e+01,-9.062590373140738009e+00,1.010528802927641401e+01,1.788450077872487665e+00
1.460000000000000142e+01,-6.372443537232557631e+00,8.118167341392538816e+00,1.791159528311912164e+00
1.465000000000000036e+01,-6.413132800623705165e+00,7.355422060146612040e+00,1.793868978751336440e+00
1.470000000000000107e+01,-9.617562791197964422e-01,7.967843717019542638e+00,1.796578429190760939e+00
1.475000000000000000e+01,-2.920970522465337726e+00,8.636600275891618494e+00,1.799287879630185216e+00
1.480000000000000071e+01,8.985686328359535624e-01,8.715827197504182777e+00,1.801997330069609493e+00
1.485000000000000142e+01,4.315726077531763849e+00,7.561707141395221043e+00,1.804706780509033770e+00
1.490000000000000036e+01,4.989817941361672560e+00,9.093943480960060555e+00,1.807416230948458047e+00
1.495000000000000107e+01,5.998939710165987371e+00,1.050061931846923002e+01,1.810125681387882546e+00
1.500000000000000000e+01,8.054232220052401914e+00,9.637801571893266583e+00,1.812835131827307045e+00
1.505000000000000071e+01,1.220065694095475450e+01,6.721698233877337891e+00,1.815544582266731322e+00
1.510000000000000142e+01,7.663211383911568753e+00,9.575791004396553063e+00,1.818254032706155598e+00
1.515000000000000036e+01,5.491226396815351407e+00,9.973487960921419315e+00,1.820963483145579875e+00
1.520000000000000107e+01,7.698836655323699318e+00,1.645272050149185361e+01,1.823672933585004374e+00
1.525000000000000000e+01,7.229724814538505129e+00,7.616535997168213612e+00,1.826382384024428651e+00
1.530000000000000071e+01,2.638881432904601532e+00,1.262833325087795266e+01,1.829091834463853150e+00
1.535000000000000142e+01,1.595490581533383523e+00,1.220795927040545514e+01,1.831801284903277427e+00
1.540000000000000036e+01,4.642737025334771950e+00,6.943670866060437596e+00,1.834510735342701704e+00
1.545000000000000107e+01,3.980795079769996470e-01,9.619557650783724156e+00,1.837220185782126203e+00
1.550000000000000000e+01,-9.854162299227144928e-01,1.127334545937639554e+01,1.839929636221550480e+00
1.555000000000000071e+01,-2.178914723385474428e+00,1.166959134005733922e+01,1.842639086660974979e+00
1.560000000000000142e+01,-5.125797152097001153e+00,1.372717760785190499e+01,1.845348537100399255e+00
1.565000000000000036e+01,-5.945752077615347631e+00,1.029822178355862761e+01,1.848057987539823532e+00
1.570000000000000107e+01,-3.600166811681888568e+00,1.462962108653817950e+01,1.850767437979247809e+00
1.575000000000000000e+01,-2.457946086527565743e+00,7.735974955952731769e+00,1.853476888418672086e+00
1.580000000000000071e+01,-1.370254086391292425e+00,1.549653957116406744e+01,1.856186338858096585e+00
1.585000000000000142e+01,-5.730401501690892907e+00,1.013627202428047447e+01,1.858895789297521084e+00
1.590000000000000036e+01,-5.215413762340379122e+00,1.461280839844826218e+01,1.861605239736945361e+00
1.595000000000000107e+01,-2.338006372212257489e+00,1.110188237688024415e+01,1.864314690176369638e+00
1.600000000000000000e+01,1.897169527355664354e+00,9.617547538081190339e+00,1.867024140615793915e+00
1.605000000000000071e+01,3.357036280692485164e+00,1.196336212059845572e+01,1.869733591055218414e+00
1.610000000000000142e+01,5.301418935383422237e+00,1.685979419856505501e+01,1.872443041494642912e+00
1.615000000000000213e+01,6.607240046329179606e+00,9.116738789394473130e+00,1.875152491934067189e+00
1.619999999999999929e+01,8.298003439425027494e+00,1.064605079069635707e+01,1.877861942373491466e+00
1.625000000000000000e+01,4.345434981018129861e+00,1.089394831120211293e+01,1.880571392812915743e+00
1.630000000000000071e+01,8.585852528243561821e+00,9.803725743527291314e+00,1.883280843252340242e+00
1.635000000000000142e+01,8.988642627553678821e+00,1.212926291139442370e+01,1.885990293691764741e+00
1.640000000000000213e+01,9.138474809692731071e+00,4.841836826967573337e+00,1.888699744131189018e+00
1.644999999999999929e+01,3.475559446178845935e+00,7.201830758302986801e+00,1.891409194570613295e+00
1.650000000000000000e+01,7.426373307922427891e+00,8.485630311664928982e+00,1.894118645010037572e+00
1.655000000000000071e+01,4.226600307024941827e+00,1.083201999178512587e+01,1.896828095449461848e+00
1.660000000000000142e+01,-1.163065836997974944e+00,6.304030341716714503e+00,1.899537545888886347e+00
1.665000000000000213e+01,-1.606348366417596374e+00,9.068558019476583354e+00,1.902246996328310846e+00
1.669999999999999929e+01,-4.194110337158657664e+00,9.299846641733282127e+00,1.904956446767735123e+00
1.675000000000000000e+01,-7.440541810579999193e+00,7.244239657335214133e+00,1.907665897207159400e+00
1.680000000000000071e+01,-5.283950104321375463e+00,7.486164422320038092e+00,1.910375347646583677e+00
1.685000000000000142e+01,-1.039597635749379023e+01,9.804900484946820427e+00,1.913084798086008176e+00
1.690000000000000213e+01,-8.910614912969988310e+00,7.551800254512314403e+00,1.915794248525432675e+00
1.694999999999999929e+01,-1.021120345103949489e+01,8.353150752909275667e+00,1.918503698964856730e+00
1.700000000000000000e+01,-9.892257774731946895e+00,5.851397248049328148e+00,1.921213149404281229e+00
1.705000000000000071e+01,-9.779657779095598968e+00,6.866938464150130983e+00,1.923922599843705505e+00
1.710000000000000142e+01,-7.967542790379063433e+00,9.211898182968583981e+00,1.926632050283129782e+00
1.715000000000000213e+01,-7.340264384446004264e+00,6.123293333357937129e+00,1.929341500722554281e+00
1.719999999999999929e+01,-7.358751302669918282e+00,6.176438753712155005e+00,1.932050951161978558e+00
1.725000000000000000e+01,-2.884298822447486366e+00,5.647134280038059728e+00,1.934760401601403057e+00
1.730000000000000071e+01,-1.885814307563750125e+00,3.849397813017866099e+00,1.937469852040827334e+00
1.735000000000000142e+01,-5.940433449016594425e-01,6.189931448311930318e+00,1.940179302480251611e+00
1.740000000000000213e+01,3.467280177817464004e+00,8.082980479211359537e+00,1.942888752919676110e+00
1.744999999999999929e+01,4.960737992131135421e+00,6.509994076131114582e+00,1.945598203359100165e+00
1.750000000000000000e+01,6.500418272405418918e+00,7.786771745941491574e+00,1.948307653798524663e+00
1.755000000000000071e+01,4.539543067170892954e+00,8.151507207280836553e+00,1.951017104237949162e+00
1.760000000000000142e+01,7.017017274686013550e+00,1.051822349434348780e+01,1.953726554677373439e+00
1.765000000000000213e+01,7.538625619666840194e+00,5.207198765682663932e+00,1.956436005116797938e+00
1.769999999999999929e+01,2.073456492649631944e+00,7.513852362813080887e+00,1.959145455556221993e+00
1.775000000000000000e+01,1.371416443172142507e+00,9.783170092449534394e+00,1.961854905995646492e+00
1.780000000000000071e+01,3.544580387730888127e+00,1.128423153958669189e+01,1.964564356435070991e+00
1.785000000000000142e+01,3.786901615724582282e+00,1.237186845791930700e+01,1.967273806874495268e+00
1.790000000000000213e+01,1.538094499657727043e+00,7.018574114922672358e+00,1.969983257313919545e+00
1.794999999999999929e+01,-4.459182245325135518e+00,9.278037993043689369e+00,1.972692707753343822e+00
1.800000000000000000e+01,-2.451620807089587295e+00,1.248588685175815627e+01,1.975402158192768320e+00
1.805000000000000071e+01,-2.883998480597767422e+00,1.167869743294549068e+01,1.978111608632192819e+00
1.810000000000000142e+01,-3.257927015157068951e+00,6.855273999397935469e+00,1.980821059071617096e+00
1.815000000000000213e+01,-8.755224655267163314e+00,1.149986051705710643e+01,1.983530509511041373e+00
1.819999999999999929e+01,-7.322403147078192731e+00,1.115539376514308501e+01,1.986239959950465650e+00
1.825000000000000000e+01,-1.055765128450592449e+01,1.061145602762234574e+01,1.988949410389889927e+00
1.830000000000000071e+01,-3.723105216870773226e+00,9.452375262741581352e+00,1.991658860829314426e+00
1.835000000000000142e+01,-4.560253742450741221e+00,1.116479494799831862e+01,1.994368311268738925e+00
1.840000000000000213e+01,-2.176889918011391423e+00,1.225461914305215672e+01,1.997077761708163202e+00
1.844999999999999929e+01,-1.610515660607378052e+00,1.061113516855239780e+01,1.999787212147587478e+00
1.850000000000000000e+01,1.373128481347407615e-02,1.162430025844483517e+01,2.002496662587011755e+00
1.855000000000000071e+01,2.322826181045156702e-01,1.363542150822621402e+01,2.005206113026436476e+00
1.860000000000000142e+01,5.913187097914883950e+00,1.121052143015105607e+01,2.007915563465860309e+00
1.865000000000000213e+01,6.805711502210919583e+00,1.522991370094509023e+01,2.010625013905285030e+00
1.869999999999999929e+01,1.009924271984820621e+01,1.131965887859736597e+01,2.013334464344709307e+00
1.875000000000000000e+01,1.004721145023939499e+01,1.171800399767326439e+01,2.016043914784133584e+00
1.880000000000000071e+01,1.088368498291212383e+01,1.477483231547027742e+01,2.018753365223558305e+00
1.885000000000000142e+01,1.141142668655923664e+01,1.262858397990867410e+01,2.021462815662982138e+00
1.890000000000000213e+01,1.196512456067570440e+01,1.462926494918842835e+01,2.024172266102406859e+00
1.894999999999999929e+01,7.688149268463885022e+00,1.403651540181334312e+01,2.026881716541830691e+00
1.900000000000000000e+01,8.701475196765555253e+00,1.492102483833366477e+01,2.029591166981255412e+00
1.905000000000000071e+01,3.752079232057377478e+00,1.155468592032696939e+01,2.032300617420679689e+00
1.910000000000000142e+01,4.890483025891798619e-01,1.204097417400277337e+01,2.035010067860103966e+00
1.915000000000000213e+01,1.276802692896665370e+00,9.316402107380099551e+00,2.037719518299528687e+00
1.920000000000000284e+01,1.806802562769002973e+00,1.388826066784988100e+01,2.040428968738952964e+00
1.925000000000000000e+01,-1.020338116073665091e+00,1.087998772153492055e+01,2.043138419178377241e+00
1.930000000000000071e+01,-3.501806529112424293e+00,1.033438289951445199e+01,2.045847869617801518e+00
1.935000000000000142e+01,-1.358203184400091246e+00,1.041122025983142052e+01,2.048557320057225795e+00
1.940000000000000213e+01,-8.044215834451817315e+00,1.121692705769418019e+01,2.051266770496650516e+00
1.945000000000000284e+01,-6.470802662780389625e+00,1.220514365932885781e+01,2.053976220936074792e+00
1.950000000000000000e+01,-6.211979948607423196e+00,7.362328535740415347e+00,2.056685671375499069e+00
1.955000000000000071e+01,-1.015834124322621790e+01,7.005952381606563861e+00,2.059395121814923346e+00
1.960000000000000142e+01,-6.856791509474470026e+00,1.221721038411999238e+01,2.062104572254347623e+00
1.965000000000000213e+01,-6.654955759481332223e+00,7.530960333706044452e+00,2.064814022693772344e+00
1.970000000000000284e+01,-6.246080706213507305e+00,1.244175474862940867e+01,2.067523473133196621e+00
1.975000000000000000e+01,-1.969553335494281576e+00,1.055057596338383696e+01,2.070232923572620898e+00
1.980000000000000071e+01,1.578125873009131208e+00,1.046468485802515680e+01,2.072942374012045175e+00
1.985000000000000142e+01,2.087229034692183127e+00,1.105630054449493294e+01,2.075651824451469452e+00
1.990000000000000213e+01,5.776441326097894624e+00,1.180548681129534394e+01,2.078361274890894173e+00
1.995000000000000284e+01,4.308951476093269228e+00,8.573058898409398054e+00,2.081070725330318005e+00
2.000000000000000000e+01,5.731806970217677488e+00,9.390472771685050901e+00,2.083780175769742726e+00
2.005000000000000071e+01,6.728638448758099244e+00,8.845788464372128956e+00,2.086489626209167003e+00
2.010000000000000142e+01,4.354474563469413972e+00,9.882367953845285768e+00,2.089199076648591280e+00
2.015000000000000213e+01,4.582885321460210548e+00,8.289439754969656349e+00,2.091908527088016001e+00
2.020000000000000284e+01,5.135278578820155815e+00,9.268003312771257995e+00,2.094617977527439834e+00
2.025000000000000000e+01,1.790545429277335288e+00,7.513009881547038304e+00,2.097327427966864555e+00
2.030000000000000071e+01,-6.026235740963929999e-01,6.280479763566642504e+00,2.100036878406288388e+00
2.035000000000000142e+01,2.429776769927295410e-01,6.331513624198719548e+00,2.102746328845713109e+00
2.040000000000000213e+01,-1.521236642387495230e+00,5.889825812761940504e+00,2.105455779285137830e+00
2.045000000000000284e+01,-1.674954682936063755e+00,5.132305205162398742e+00,2.108165229724561662e+00
2.050000000000000000e+01,-6.799540435432775531e+00,9.994646791854551182e+00,2.110874680163986383e+00
2.055000000000000071e+01,-7.887504234040290996e+00,4.520776382254258152e+00,2.113584130603410216e+00
2.060000000000000142e+01,-9.303505450231083884e+00,5.873501104874190304e+00,2.116293581042834937e+00
2.065000000000000213e+01,-1.313648441169064185e+01,7.898617780066197192e+00,2.119003031482259214e+00
2.070000000000000284e+01,-9.950215436861123308e+00,1.050717179397787504e+01,2.121712481921683491e+00
2.075000000000000000e+01,-1.060443930558486159e+01,8.467797217812178090e+00,2.124421932361107768e+00
2.080000000000000071e+01,-7.152507189386305697e+00,4.249077569416889411e+00,2.127131382800532045e+00
2.085000000000000142e+01,-6.804982597510406350e+00,8.927402848351913889e+00,2.129840833239956766e+00
2.090000000000000213e+01,-8.960993678937994034e+00,8.474116168579893582e+00,2.132550283679381042e+00
2.095000000000000284e+01,-5.514880005039505484e+00,1.229236213718245274e+01,2.135259734118805319e+00
2.100000000000000000e+01,-2.706939044782465498e+00,6.124632611053195674e+00,2.137969184558229596e+00
2.105000000000000071e+01,3.662029714622326182e+00,7.035757851044726507e+00,2.140678634997653873e+00
2.110000000000000142e+01,1.977501514711372366e+00,7.321957264183073022e+00,2.143388085437078594e+00
2.115000000000000213e+01,7.059094593144299878e+00,6.451024555478316103e+00,2.146097535876502871e+00
2.120000000000000284e+01,1.253468061233549591e+00,9.882838925280450937e+00,2.148806986315927148e+00
2.125000000000000000e+01,5.584952215407259501e+00,1.672207197999385286e+01,2.151516436755351425e+00
2.130000000000000071e+01,7.650463719233894899e+00,7.600303471953097301e+00,2.154225887194775702e+00
2.135000000000000142e+01,9.134278996987385213e+00,8.699232015223449466e+00,2.156935337634200422e+00
2.140000000000000213e+01,1.008997144756960651e+01,1.188803656217789495e+01,2.159644788073624699e+00
2.145000000000000284e+01,8.680766225778356215e+00,1.180578634047632924e+01,2.162354238513048976e+00
2.150000000000000000e+01,6.251983212990869454e+00,9.460414373783413211e+00,2.165063688952473253e+00
2.155000000000000071e+01,9.501148990764024305e+00,1.355819820409147525e+01,2.167773139391897530e+00
2.160000000000000142e+01,5.241800878963575272e+00,1.681953410232652146e+01,2.170482589831322251e+00
2.165000000000000213e+01,1.147068122211811314e+00,1.232785721516209776e+01,2.173192040270746084e+00
2.170000000000000284e+01,-6.209471534676103133e-03,1.220813228559748609e+01,2.175901490710170805e+00
2.175000000000000000e+01,-2.372794229069149274e+00,7.697686480310620638e+00,2.178610941149595082e+00
2.180000000000000071e+01,-2.578887091323546432e+00,1.471127221851557465e+01,2.181320391589019358e+00
2.185000000000000142e+01,-4.131182749736090898e+00,1.160911490778694244e+01,2.184029842028444079e+00
2.190000000000000213e+01,-2.586903894740463450e+00,1.112415296272477683e+01,2.186739292467867912e+00
2.195000000000000284e+01,-5.456269418978629382e+00,1.254399481323173049e+01,2.189448742907292633e+00
2.200000000000000000e+01,-8.600920822933533216e-01,1.205635085111826577e+01,2.192158193346716466e+00
2.205000000000000071e+01,-3.598770504149105154e+00,1.469330787442921427e+01,2.194867643786141187e+00
2.210000000000000142e+01,-3.240882903442229512e+00,1.207785713430042485e+01,2.197577094225565464e+00
2.215000000000000213e+01,-2.832440198291235500e+00,1.371592053506526554e+01,2.200286544664989741e+00
2.220000000000000284e+01,-1.085386146845984001e+00,1.124472279884876791e+01,2.202995995104414462e+00
2.225000000000000000e+01,1.021644292927760933e+00,1.481756447162152845e+01,2.205705445543838294e+00
2.230000000000000071e+01,2.350884326515675582e+00,1.087270464733390085e+01,2.208414895983263015e+00
2.235000000000000142e+01,2.051626477149040007e-01,1.693504729554649302e+01,2.211124346422687292e+00
