time_1,signal_1,time_2,signal_2,time_3,signal_3,time_4,signal_4
7.250000000000000000e+00,8.935227199633885675e+00,7.250000000000000000e+00,8.935227199633885675e+00,7.250000000000000000e+00,8.935227199633885675e+00,7.250000000000000000e+00,8.935227199633885675e+00
7.300000000000000711e+00,8.660545325763198576e+00,7.300000000000000711e+00,8.660545325763198576e+00,7.300000000000000711e+00,8.660545325763198576e+00,7.300000000000000711e+00,8.660545325763198576e+00
7.350000000000000533e+00,8.399246840232642342e+00,7.350000000000000533e+00,8.399246840232642342e+00,7.350000000000000533e+00,8.399246840232642342e+00,7.350000000000000533e+00,8.399246840232642342e+00
7.400000000000000355e+00,8.153942551135838102e+00,7.400000000000000355e+00,8.153942551135838102e+00,7.400000000000000355e+00,8.153942551135838102e+00,7.400000000000000355e+00,8.153942551135838102e+00
7.450000000000000178e+00,7.927083457842622138e+00,7.450000000000000178e+00,7.927083457842622138e+00,7.450000000000000178e+00,7.927083457842622138e+00,7.450000000000000178e+00,7.927083457842622138e+00
7.500000000000000000e+00,7.720936261423536173e+00,7.500000000000000000e+00,7.720936261423536173e+00,7.500000000000000000e+00,7.720936261423536173e+00,7.500000000000000000e+00,7.720936261423536173e+00
7.550000000000000711e+00,7.537560716521991999e+00,7.550000000000000711e+00,7.537560716521991999e+00,7.550000000000000711e+00,7.537560716521991999e+00,7.550000000000000711e+00,7.537560716521991999e+00
7.600000000000000533e+00,7.378789050966757301e+00,7.600000000000000533e+00,7.378789050966757301e+00,7.600000000000000533e+00,7.378789050966757301e+00,7.600000000000000533e+00,7.378789050966757301e+00
7.650000000000000355e+00,7.246207658757120029e+00,7.650000000000000355e+00,7.246207658757120029e+00,7.650000000000000355e+00,7.246207658757120029e+00,7.650000000000000355e+00,7.246207658757120029e+00
7.700000000000000178e+00,7.141141249338458508e+00,7.700000000000000178e+00,7.141141249338458508e+00,7.700000000000000178e+00,7.141141249338458508e+00,7.700000000000000178e+00,7.141141249338458508e+00
7.750000000000000000e+00,7.064639611543347186e+00,7.750000000000000000e+00,7.064639611543347186e+00,7.750000000000000000e+00,7.064639611543347186e+00,7.750000000000000000e+00,7.064639611543347186e+00
7.800000000000000711e+00,7.017467124448554472e+00,7.800000000000000711e+00,7.017467124448554472e+00,7.800000000000000711e+00,7.017467124448554472e+00,7.800000000000000711e+00,7.017467124448554472e+00
7.850000000000000533e+00,7.000095119951980749e+00,nan,nan,nan,nan,nan,nan
7.900000000000000355e+00,7.012697173380134430e+00,nan,nan,nan,nan,nan,nan
7.950000000000000178e+00,7.055147369180846617e+00,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,7.127021559029845577e+00,nan,nan,nan,nan,nan,nan
8.050000000000000711e+00,7.227601599780610897e+00,nan,nan,nan,nan,nan,nan
8.099999999999999645e+00,7.355882528913296525e+00,nan,nan,nan,nan,nan,nan
8.150000000000000355e+00,7.510582605788052923e+00,nan,nan,nan,nan,nan,nan
8.200000000000001066e+00,7.690156118373791649e+00,nan,nan,nan,nan,nan,nan
8.250000000000000000e+00,7.892808827491859525e+00,nan,nan,nan,nan,nan,nan
8.300000000000000711e+00,8.116515894260842856e+00,nan,nan,nan,nan,nan,nan
8.349999999999999645e+00,8.359042111617293713e+00,nan,nan,nan,nan,nan,nan
8.400000000000000355e+00,8.617964237765912472e+00,nan,nan,nan,nan,nan,nan
8.450000000000001066e+00,8.890695208410491546e+00,nan,nan,nan,nan,nan,nan
8.500000000000000000e+00,9.174509985845208604e+00,nan,nan,nan,nan,nan,nan
8.550000000000000711e+00,9.466572786630653269e+00,nan,nan,nan,nan,nan,nan
8.599999999999999645e+00,9.763965415804479520e+00,nan,nan,nan,nan,nan,nan
8.650000000000000355e+00,1.006371642452093873e+01,nan,nan,nan,nan,nan,nan
8.700000000000001066e+00,1.036283079978543320e+01,nan,nan,nan,nan,nan,nan
8.750000000000000000e+00,1.065831988963437738e+01,nan,nan,nan,nan,nan,nan
8.800000000000000711e+00,1.094723126475773078e+01,nan,nan,nan,nan,nan,nan
8.849999999999999645e+00,1.122667821819663914e+01,nan,nan,nan,nan,nan,nan
8.900000000000000355e+00,1.149386860836524704e+01,nan,nan,nan,nan,nan,nan
8.950000000000001066e+00,1.174613275720637517e+01,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.198095012473224052e+01,nan,nan,nan,nan,nan,nan
9.050000000000000711e+00,1.219597449342684037e+01,nan,nan,nan,nan,nan,nan
9.099999999999999645e+00,1.238905741087576828e+01,nan,nan,nan,nan,nan,nan
9.150000000000000355e+00,1.255826965639261950e+01,nan,nan,nan,nan,nan,nan
9.200000000000001066e+00,1.270192051715430992e+01,nan,nan,nan,nan,nan,nan
9.250000000000000000e+00,1.281857468124476895e+01,nan,nan,nan,nan,nan,nan
9.300000000000000711e+00,1.290706657881714925e+01,nan,nan,nan,nan,nan,nan
9.349999999999999645e+00,1.296651202808243752e+01,nan,nan,nan,nan,nan,nan
9.400000000000000355e+00,1.299631706976163059e+01,nan,nan,nan,nan,nan,nan
9.450000000000001066e+00,1.299618390173050386e+01,nan,nan,nan,nan,nan,nan
9.500000000000000000e+00,1.296611385456000676e+01,nan,nan,nan,nan,nan,nan
9.550000000000000711e+00,1.290640737822162976e+01,nan,nan,nan,nan,nan,nan
9.600000000000001421e+00,1.281766104009060925e+01,nan,nan,nan,nan,nan,nan
9.650000000000000355e+00,1.270076156424191360e+01,nan,nan,nan,nan,nan,nan
9.700000000000001066e+00,1.255687697159638816e+01,nan,nan,nan,nan,nan,nan
9.750000000000000000e+00,1.238744490944183241e+01,nan,nan,nan,nan,nan,nan
9.800000000000000711e+00,1.219415828693649040e+01,nan,nan,nan,nan,nan,nan
9.850000000000001421e+00,1.197894836012037700e+01,nan,nan,nan,nan,nan,nan
9.900000000000000355e+00,1.174396543544330740e+01,nan,nan,nan,nan,nan,nan
9.950000000000001066e+00,1.149155738461360698e+01,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,1.122424618544017605e+01,nan,nan,nan,nan,nan,nan
1.005000000000000071e+01,1.094470272306380210e+01,nan,nan,nan,nan,nan,nan
1.010000000000000142e+01,1.065572010335577779e+01,nan,nan,nan,nan,nan,nan
1.015000000000000036e+01,1.036018574512728030e+01,nan,nan,nan,nan,nan,nan
1.020000000000000107e+01,1.006105252999503819e+01,nan,nan,nan,nan,nan,nan
1.025000000000000000e+01,9.761309298164379200e+00,nan,nan,nan,nan,nan,nan
1.030000000000000071e+01,9.463950984925796561e+00,nan,nan,nan,nan,nan,nan
1.035000000000000142e+01,9.171948696251588373e+00,nan,nan,nan,nan,nan,nan
1.040000000000000036e+01,8.888220022487075767e+00,nan,nan,nan,nan,nan,nan
1.045000000000000107e+01,8.615599886752262293e+00,nan,nan,nan,nan,nan,nan
1.050000000000000000e+01,8.356812219327194313e+00,nan,nan,nan,nan,nan,nan
1.055000000000000071e+01,8.114442741040935658e+00,nan,nan,nan,nan,nan,nan
1.060000000000000142e+01,7.890913127603834454e+00,nan,nan,nan,nan,nan,nan
1.065000000000000036e+01,7.688456813024293623e+00,nan,nan,nan,nan,nan,nan
1.070000000000000107e+01,7.509096673874418926e+00,nan,nan,nan,nan,nan,nan
1.075000000000000000e+01,7.354624817376027579e+00,nan,nan,nan,nan,nan,nan
1.080000000000000071e+01,7.226584675257635482e+00,nan,nan,nan,nan,nan,nan
1.085000000000000142e+01,7.126255582294850122e+00,nan,nan,nan,nan,nan,nan
1.090000000000000036e+01,7.054639993620170024e+00,nan,nan,nan,nan,nan,nan
1.095000000000000107e+01,7.012453468522660494e+00,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,7.000117520816088401e+00,nan,nan,nan,nan,nan,nan
1.105000000000000071e+01,7.017755407212215246e+00,nan,nan,nan,nan,nan,nan
1.110000000000000142e+01,7.065190895780480318e+00,nan,nan,nan,nan,nan,nan
1.115000000000000036e+01,7.141950026799194440e+00,nan,nan,nan,nan,nan,nan
1.120000000000000107e+01,7.247265848404421007e+00,nan,nan,nan,nan,nan,nan
1.125000000000000000e+01,7.380086079719452741e+00,nan,nan,nan,nan,nan,nan
1.130000000000000071e+01,7.539083624897532587e+00,nan,nan,nan,nan,nan,nan
1.135000000000000142e+01,7.722669833024837338e+00,nan,nan,nan,nan,nan,nan
1.140000000000000036e+01,7.929010371395282419e+00,nan,nan,nan,nan,nan,nan
1.145000000000000107e+01,8.156043553556600045e+00,nan,nan,nan,nan,nan,nan
1.150000000000000000e+01,8.401500938999808099e+00,nan,nan,nan,nan,nan,nan
1.155000000000000071e+01,8.662929998666999865e+00,nan,nan,nan,nan,nan,nan
1.160000000000000142e+01,8.937718619810933518e+00,nan,nan,nan,nan,nan,nan
1.165000000000000036e+01,9.223121205362165398e+00,nan,nan,nan,nan,nan,nan
1.170000000000000107e+01,9.516286107027443819e+00,nan,nan,nan,nan,nan,nan
1.175000000000000000e+01,9.814284118016738390e+00,nan,nan,nan,nan,nan,nan
1.180000000000000071e+01,1.011413774070931204e+01,nan,nan,nan,nan,nan,nan
1.185000000000000142e+01,1.041285093682563812e+01,nan,nan,nan,nan,nan,nan
1.190000000000000036e+01,1.070743906285156832e+01,nan,nan,nan,nan,nan,nan
1.195000000000000107e+01,1.099495869160975836e+01,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,1.127253702201099017e+01,nan,nan,nan,nan,nan,nan
1.205000000000000071e+01,1.153740058313311323e+01,nan,nan,nan,nan,nan,nan
1.210000000000000142e+01,1.178690294582563425e+01,nan,nan,nan,nan,nan,nan
1.215000000000000036e+01,1.201855116495504028e+01,nan,nan,nan,nan,nan,nan
1.220000000000000107e+01,1.223003068808852589e+01,nan,nan,nan,nan,nan,nan
1.225000000000000000e+01,1.241922848173676286e+01,nan,nan,nan,nan,nan,nan
1.230000000000000071e+01,1.258425414408610798e+01,nan,nan,nan,nan,nan,nan
1.235000000000000142e+01,1.272345879326859119e+01,nan,nan,nan,nan,nan,nan
1.240000000000000036e+01,1.283545154244451325e+01,nan,nan,nan,nan,nan,nan
1.245000000000000107e+01,1.291911339708400064e+01,nan,nan,nan,nan,nan,nan
1.250000000000000000e+01,1.297360843559042110e+01,nan,nan,nan,nan,nan,nan
1.255000000000000071e+01,1.299839216155268673e+01,nan,nan,nan,nan,nan,nan
1.260000000000000142e+01,1.299321694417339046e+01,nan,nan,nan,nan,nan,nan
1.265000000000000036e+01,1.295813449251388860e+01,nan,nan,nan,nan,nan,nan
1.270000000000000107e+01,1.289349533883444643e+01,nan,nan,nan,nan,nan,nan
1.275000000000000000e+01,1.279994533619176522e+01,nan,nan,nan,nan,nan,nan
1.280000000000000071e+01,1.267841920528872990e+01,nan,nan,nan,nan,nan,nan
1.285000000000000142e+01,1.253013119505412298e+01,nan,nan,nan,nan,nan,nan
1.290000000000000036e+01,1.235656295026872087e+01,nan,nan,nan,nan,nan,nan
1.295000000000000107e+01,1.215944870746037054e+01,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,1.194075796698592029e+01,nan,nan,nan,nan,nan,nan
1.305000000000000071e+01,1.170267581443463101e+01,nan,nan,nan,nan,nan,nan
1.310000000000000142e+01,1.144758108797530483e+01,nan,nan,nan,nan,nan,nan
1.315000000000000036e+01,1.117802260979162732e+01,nan,nan,nan,nan,nan,nan
1.320000000000000107e+01,1.089669371909340434e+01,nan,nan,nan,nan,nan,nan
1.325000000000000000e+01,1.060640536116154564e+01,nan,nan,nan,nan,nan,nan
1.330000000000000071e+01,1.031005800131191208e+01,nan,nan,nan,nan,nan,nan
1.335000000000000142e+01,1.001061264440471987e+01,nan,nan,nan,nan,nan,nan
1.340000000000000036e+01,9.711061249462717981e+00,nan,nan,nan,nan,nan,nan
1.345000000000000107e+01,9.414396835005621966e+00,nan,nan,nan,nan,nan,nan
1.350000000000000000e+01,9.123583573798491386e+00,nan,nan,nan,nan,nan,nan
1.355000000000000071e+01,8.841527175817201822e+00,nan,nan,nan,nan,nan,nan
1.360000000000000142e+01,8.571045855354945786e+00,nan,nan,nan,nan,nan,nan
1.365000000000000036e+01,8.314842172356550876e+00,nan,nan,nan,nan,nan,nan
1.370000000000000107e+01,8.075476029332843808e+00,nan,nan,nan,nan,nan,nan
1.375000000000000000e+01,7.855339093661005023e+00,nan,nan,nan,nan,nan,nan
1.380000000000000071e+01,7.656630900834656472e+00,nan,nan,nan,nan,nan,nan
1.385000000000000142e+01,7.481336877432333665e+00,nan,nan,nan,nan,nan,nan
1.390000000000000036e+01,7.331208503391374975e+00,nan,nan,nan,nan,nan,nan
1.395000000000000107e+01,7.207745811799345148e+00,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,7.112182401059300219e+00,nan,nan,nan,nan,nan,nan
1.405000000000000071e+01,7.045473109182284865e+00,nan,nan,nan,nan,nan,nan
1.410000000000000142e+01,7.008284473361577227e+00,nan,nan,nan,nan,nan,nan
1.415000000000000036e+01,7.000988070153370657e+00,nan,nan,nan,nan,nan,nan
1.420000000000000107e+01,7.023656802806649502e+00,nan,nan,nan,nan,nan,nan
1.425000000000000000e+01,7.076064172838027133e+00,nan,nan,nan,nan,nan,nan
1.430000000000000071e+01,7.157686543129726964e+00,nan,nan,nan,nan,nan,nan
1.435000000000000142e+01,7.267708369938562285e+00,nan,nan,nan,nan,nan,nan
1.440000000000000036e+01,7.405030351539434008e+00,nan,nan,nan,nan,nan,nan
1.445000000000000107e+01,7.568280412084808617e+00,nan,nan,nan,nan,nan,nan
1.450000000000000000e+01,7.755827410932998767e+00,nan,nan,nan,nan,nan,nan
1.455000000000000071e+01,7.965797440466324097e+00,nan,nan,nan,nan,nan,nan
1.460000000000000142e+01,8.196092549556544427e+00,nan,nan,nan,nan,nan,nan
1.465000000000000036e+01,8.444411705599062401e+00,nan,nan,nan,nan,nan,nan
1.470000000000000107e+01,8.708273785670119338e+00,nan,nan,nan,nan,nan,nan
1.475000000000000000e+01,8.985042367086833792e+00,nan,nan,nan,nan,nan,nan
1.480000000000000071e+01,9.271952069671240082e+00,nan,nan,nan,nan,nan,nan
1.485000000000000142e+01,9.566136186514841100e+00,nan,nan,nan,nan,nan,nan
1.490000000000000036e+01,9.864655327166465426e+00,nan,nan,nan,nan,nan,nan
1.495000000000000107e+01,1.016452678705005397e+01,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,1.046275434966275242e+01,nan,nan,nan,nan,nan,nan
1.505000000000000071e+01,1.075635822377988049e+01,nan,nan,nan,nan,nan,nan
1.510000000000000142e+01,1.104240481654379025e+01,nan,nan,nan,nan,nan,nan
1.515000000000000036e+01,1.131803604495400251e+01,nan,nan,nan,nan,nan,nan
1.520000000000000107e+01,1.158049789288783593e+01,nan,nan,nan,nan,nan,nan
1.525000000000000000e+01,1.182716792831906893e+01,nan,nan,nan,nan,nan,nan
1.530000000000000071e+01,1.205558150579196131e+01,nan,nan,nan,nan,nan,nan
1.535000000000000142e+01,1.226345639234388507e+01,nan,nan,nan,nan,nan,nan
1.540000000000000036e+01,1.244871557082270996e+01,nan,nan,nan,nan,nan,nan
1.545000000000000107e+01,1.260950799275563305e+01,nan,nan,nan,nan,nan,nan
1.550000000000000000e+01,1.274422707341359384e+01,nan,nan,nan,nan,nan,nan
1.555000000000000071e+01,1.285152674427487618e+01,nan,nan,nan,nan,nan,nan
1.560000000000000142e+01,1.293033490249678508e+01,nan,nan,nan,nan,nan,nan
1.565000000000000036e+01,1.297986412301287906e+01,nan,nan,nan,nan,nan,nan
1.570000000000000107e+01,1.299961952622394890e+01,1.570000000000000107e+01,1.299961952622394890e+01,nan,nan,nan,nan
1.575000000000000000e+01,1.298940372267137455e+01,1.575000000000000000e+01,1.298940372267137455e+01,nan,nan,nan,nan
1.580000000000000071e+01,1.294931878528735858e+01,1.580000000000000071e+01,1.294931878528735858e+01,nan,nan,nan,nan
1.585000000000000142e+01,1.287976522951592351e+01,1.585000000000000142e+01,1.287976522951592351e+01,nan,nan,nan,nan
1.590000000000000036e+01,1.278143801149499126e+01,1.590000000000000036e+01,1.278143801149499126e+01,nan,nan,nan,nan
1.595000000000000107e+01,1.265531958428436354e+01,1.595000000000000107e+01,1.265531958428436354e+01,nan,nan,nan,nan
1.600000000000000000e+01,1.250267008151953085e+01,1.600000000000000000e+01,1.250267008151953085e+01,nan,nan,nan,nan
1.605000000000000071e+01,1.232501472657288843e+01,1.605000000000000071e+01,1.232501472657288843e+01,nan,nan,nan,nan
1.610000000000000142e+01,1.212412859302601831e+01,1.610000000000000142e+01,1.212412859302601831e+01,nan,nan,nan,nan
1.615000000000000213e+01,1.190201886872118919e+01,1.615000000000000213e+01,1.190201886872118919e+01,nan,nan,nan,nan
1.619999999999999929e+01,1.166090480060396573e+01,1.619999999999999929e+01,1.166090480060396573e+01,nan,nan,nan,nan
1.625000000000000000e+01,1.140319552074122100e+01,1.625000000000000000e+01,1.140319552074122100e+01,nan,nan,nan,nan
1.630000000000000071e+01,1.113146597507000024e+01,1.630000000000000071e+01,1.113146597507000024e+01,nan,nan,nan,nan
1.635000000000000142e+01,1.084843119538880707e+01,1.635000000000000142e+01,1.084843119538880707e+01,nan,nan,nan,nan
1.640000000000000213e+01,1.055691917165735205e+01,1.640000000000000213e+01,1.055691917165735205e+01,nan,nan,nan,nan
1.644999999999999929e+01,1.025984259565572287e+01,1.644999999999999929e+01,1.025984259565572287e+01,nan,nan,nan,nan
1.650000000000000000e+01,9.960169758330820855e+00,1.650000000000000000e+01,9.960169758330820855e+00,nan,nan,nan,nan
